sentence,df_idx,tokens,ner_tags,has_tag_,has_tag_B-DATE-CREATION,has_tag_B-DATE-PUB,has_tag_B-DATE-SUBJ,has_tag_B-GPE-AUT,has_tag_B-GPE-CREATION,has_tag_B-GPE-DES,has_tag_B-GPE-PUB,has_tag_B-GPE-SUBJ,has_tag_B-LITWORK,has_tag_B-ORG-CREATION,has_tag_B-ORG-DES,has_tag_B-ORG-PUB,has_tag_B-ORG-SUBJ,has_tag_B-PERSON-AUT,has_tag_B-PERSON-CON,has_tag_B-PERSON-EDT,has_tag_B-PERSON-PUB,has_tag_B-PERSON-SUBJ,has_tag_B-YEAR-CREATION,has_tag_B-YEAR-PUB,has_tag_B-YEAR-SUBJ,has_tag_I-DATE-CREATION,has_tag_I-DATE-PUB,has_tag_I-DATE-SUBJ,has_tag_I-GPE,has_tag_I-GPE-CREATION,has_tag_I-GPE-DES,has_tag_I-GPE-PUB,has_tag_I-GPE-SUBJ,has_tag_I-I-GPE-DES,has_tag_I-LITWORK,has_tag_I-ORG,has_tag_I-ORG-CREATION,has_tag_I-ORG-DES,has_tag_I-ORG-PUB,has_tag_I-ORG-SUBJ,has_tag_I-PERSON-AUT,has_tag_I-PERSON-CON,has_tag_I-PERSON-EDT,has_tag_I-PERSON-PUB,has_tag_I-PERSON-SUBJ,has_tag_I-YEAR-CREATION,has_tag_I_ORG-DES,has_tag_O
"Gottfried Samuel Bäumlers, Ehemaligen Chur-Pfälzischen Ober-Amts-Physici in Germersheim, etc. Präservirender Artzt, oder Gründliche Anweisung wie sich der Mensch, mit Verleihung Göttlicher Gnade, durch eine ordentliche Diät, bey guter Gesundheit erhalten, und folglich zu einem hohen und geruhigen Alter gelangen könne",2682829,"['Gottfried', 'Samuel', 'Bäumlers', ',', 'Ehemaligen', 'Chur-Pfälzischen', 'Ober-Amts-Physici', 'in', 'Germersheim', ',', 'etc.', 'Präservirender', 'Artzt', ',', 'oder', 'Gründliche', 'Anweisung', 'wie', 'sich', 'der', 'Mensch', ',', 'mit', 'Verleihung', 'Göttlicher', 'Gnade', ',', 'durch', 'eine', 'ordentliche', 'Diät', ',', 'bey', 'guter', 'Gesundheit', 'erhalten', ',', 'und', 'folglich', 'zu', 'einem', 'hohen', 'und', 'geruhigen', 'Alter', 'gelangen', 'könne']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Von Klaffern :hernach volge[n] Zway puechlein: das ein Lucianus: und das ander Poggius beschriben haben haltend in Jnen. das man den verklaffern und haymlichen ornplousern: keynen glouben geben soll,1687103,"['Von', 'Klaffern', ':', 'hernach', 'volge', '[', 'n', ']', 'Zway', 'puechlein', ':', 'das', 'ein', 'Lucianus', ':', 'und', 'das', 'ander', 'Poggius', 'beschriben', 'haben', 'haltend', 'in', 'Jnen', '.', 'das', 'man', 'den', 'verklaffern', 'und', 'haymlichen', 'ornplousern', ':', 'keynen', 'glouben', 'geben', 'soll']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Das guldene Flüß Christlicher Gemain vnd Gesellschaft das ist ain allgemaine richtige Form der ersten vralten Prophetischen vnd Apostolischen Kirchen gleich als ain Kurtze Historia, Von der hailigen Statt Gottes wie es vmb dieselbe vor dieser Spaltung ain Gestalt gehabt ... Erinnerung Was ain Zeit hero zue guetiger Hinlegung vnd Vergleichung gegenwirtiges Religionstreits für Weg vnd Mittel gesucht vnd gebraucht worden ... Durch H.Georgen Eder D. ...",3862448,"['Das', 'guldene', 'Flüß', 'Christlicher', 'Gemain', 'vnd', 'Gesellschaft', 'das', 'ist', 'ain', 'allgemaine', 'richtige', 'Form', 'der', 'ersten', 'vralten', 'Prophetischen', 'vnd', 'Apostolischen', 'Kirchen', 'gleich', 'als', 'ain', 'Kurtze', 'Historia', ',', 'Von', 'der', 'hailigen', 'Statt', 'Gottes', 'wie', 'es', 'vmb', 'dieselbe', 'vor', 'dieser', 'Spaltung', 'ain', 'Gestalt', 'gehabt', '...', 'Erinnerung', 'Was', 'ain', 'Zeit', 'hero', 'zue', 'guetiger', 'Hinlegung', 'vnd', 'Vergleichung', 'gegenwirtiges', 'Religionstreits', 'für', 'Weg', 'vnd', 'Mittel', 'gesucht', 'vnd', 'gebraucht', 'worden', '...', 'Durch', 'H.Georgen', 'Eder', 'D.', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Anderer Gott- und dem Menschen beliebt-ewiger Gedächtnuß-würdigister Heersführer Moyses Das ist: Lob- und Leich-Predig Des Hochwürdig-Hoch-Edel-Gebohrnen nunmehr seelig in Gott ruhenden Herrn Herrn Patritii, Weyland gewesenen Hochgebietenden Herrn Herrn Prälaten in Rottenbuch Gebohrnen Hoch-Bischöffl. Freysingischen Ertz-Diacon; lateranensischen Abbten Herrn Herrn In Osterzell und Schwab-Müllhausen etc. etc. :Vorgetragen Den 3. Octobr. Anno 1740",3707200,"['Anderer', 'Gott', '-', 'und', 'dem', 'Menschen', 'beliebt-ewiger', 'Gedächtnuß-würdigister', 'Heersführer', 'Moyses', 'Das', 'ist', ':', 'Lob', '-', 'und', 'Leich-Predig', 'Des', 'Hochwürdig-Hoch-Edel-Gebohrnen', 'nunmehr', 'seelig', 'in', 'Gott', 'ruhenden', 'Herrn', 'Herrn', 'Patritii', ',', 'Weyland', 'gewesenen', 'Hochgebietenden', 'Herrn', 'Herrn', 'Prälaten', 'in', 'Rottenbuch', 'Gebohrnen', 'Hoch-Bischöffl.', 'Freysingischen', 'Ertz-Diacon', ';', 'lateranensischen', 'Abbten', 'Herrn', 'Herrn', 'In', 'Osterzell', 'und', 'Schwab-Müllhausen', 'etc.', 'etc.', ':', 'Vorgetragen', 'Den', '3.', 'Octobr.', 'Anno', '1740']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'O', 'B-YEAR-PUB']",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Feyerliche Dankrede eines hebräischen Großrabbiners oder Chakam Chachom bey Gelegenheit der höchsterfreulichen Krönung eines römischen Königs in der allerhöchst- und durchlauchtigsten Person des Prinzen Josephs von Oesterreich ... :den 23. Tag des Monden Nisan in dem Jahre von Erschaffung der Welt 5524 ... und nach Rechnung der Christen ... 1764 zu seinen Brüdern ... gesprochen und nachmal durch ... Ben-Issatai Israel in das gangbare Deutsche übersetzt,3357433,"['Feyerliche', 'Dankrede', 'eines', 'hebräischen', 'Großrabbiners', 'oder', 'Chakam', 'Chachom', 'bey', 'Gelegenheit', 'der', 'höchsterfreulichen', 'Krönung', 'eines', 'römischen', 'Königs', 'in', 'der', 'allerhöchst', '-', 'und', 'durchlauchtigsten', 'Person', 'des', 'Prinzen', 'Josephs', 'von', 'Oesterreich', '...', ':', 'den', '23.', 'Tag', 'des', 'Monden', 'Nisan', 'in', 'dem', 'Jahre', 'von', 'Erschaffung', 'der', 'Welt', '5524', '...', 'und', 'nach', 'Rechnung', 'der', 'Christen', '...', '1764', 'zu', 'seinen', 'Brüdern', '...', 'gesprochen', 'und', 'nachmal', 'durch', '...', 'Ben-Issatai', 'Israel', 'in', 'das', 'gangbare', 'Deutsche', 'übersetzt']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-YEAR-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-EDT', 'I-PERSON-EDT', 'O', 'O', 'O', 'O', 'O']",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
"Versuch eines Beweises von Einfachen Dingen, als Elementen der Körper, Worinnen nicht allein deren Daseyn aus andern Gründen, als bisher gewöhnlich gewesen, hergeleitet, sondern auch deren Kräfte und Nutzen in der Naturlehre gezeiget wird :Nebst einem Sendschreiben an Sr. Hoch-Edelgebohrnen Herrn Johann Heinrich Gottlob Justi Ihro Königl. Hoheit der verwittweten Herzogin von Sachsen-Eisenach wirklichen Rath",2584672,"['Versuch', 'eines', 'Beweises', 'von', 'Einfachen', 'Dingen', ',', 'als', 'Elementen', 'der', 'Körper', ',', 'Worinnen', 'nicht', 'allein', 'deren', 'Daseyn', 'aus', 'andern', 'Gründen', ',', 'als', 'bisher', 'gewöhnlich', 'gewesen', ',', 'hergeleitet', ',', 'sondern', 'auch', 'deren', 'Kräfte', 'und', 'Nutzen', 'in', 'der', 'Naturlehre', 'gezeiget', 'wird', ':', 'Nebst', 'einem', 'Sendschreiben', 'an', 'Sr.', 'Hoch-Edelgebohrnen', 'Herrn', 'Johann', 'Heinrich', 'Gottlob', 'Justi', 'Ihro', 'Königl.', 'Hoheit', 'der', 'verwittweten', 'Herzogin', 'von', 'Sachsen-Eisenach', 'wirklichen', 'Rath']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Schonemannvs Heavtontimorvmenos. Das ist Kurtze, jedoch gründliche Anzeige, Wie der Jesuit P. Heinrich Schönemann, bey fernerer mündlichen Widerlegung deß wider das Catholische Zeughauß von Hn. Casp. Sagittario Hist. Prof. zu Jena, herausgegebenen Sendschreibens wie auch etlicher anderer Evangelischer Schrifften, sich abscheulich prostituire :In einem zwischen zweien Studiosis zu Erffurt unlängst gehaltenem Gespräch, darinnen ... sonderlich Jungfer Martha Elisabeth Zitterinn, gewesener Päbstischen Nonnen Bekehrung zu der Evangelischen Religion, vorkommen, ausgeführet ...",2879868,"['Schonemannvs', 'Heavtontimorvmenos', '.', 'Das', 'ist', 'Kurtze', ',', 'jedoch', 'gründliche', 'Anzeige', ',', 'Wie', 'der', 'Jesuit', 'P.', 'Heinrich', 'Schönemann', ',', 'bey', 'fernerer', 'mündlichen', 'Widerlegung', 'deß', 'wider', 'das', 'Catholische', 'Zeughauß', 'von', 'Hn.', 'Casp.', 'Sagittario', 'Hist.', 'Prof.', 'zu', 'Jena', ',', 'herausgegebenen', 'Sendschreibens', 'wie', 'auch', 'etlicher', 'anderer', 'Evangelischer', 'Schrifften', ',', 'sich', 'abscheulich', 'prostituire', ':', 'In', 'einem', 'zwischen', 'zweien', 'Studiosis', 'zu', 'Erffurt', 'unlängst', 'gehaltenem', 'Gespräch', ',', 'darinnen', '...', 'sonderlich', 'Jungfer', 'Martha', 'Elisabeth', 'Zitterinn', ',', 'gewesener', 'Päbstischen', 'Nonnen', 'Bekehrung', 'zu', 'der', 'Evangelischen', 'Religion', ',', 'vorkommen', ',', 'ausgeführet', '...']","['B-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Lebrecht Wilhelm Heinrich Heydenreichs, ICti, Fürstl. Schwartzburgl. Hofraths, Historia des ehemals Gräflichen nunmehro Fürstlichen Hauses Schwartzburg, : Darinnen die Geschichte derer Grafen und Fürsten zu Schwartzburg, Bis auf gegenwärtige Zeiten, Deren Rechte, Prärogativen, wie auch ihre Lande, Samt denen vornehmsten Denck- und Merckwürdigkeiten kürtzlich vorgetragen, Und mit Diplomatibus ... erläutert werden. ; Mit einer Vorrede, ... einem Register, Wie auch Anhang einer kurtzen genealogischen und historischen Beschreibung derer Grafen von Hohnstein",2765532,"['Lebrecht', 'Wilhelm', 'Heinrich', 'Heydenreichs', ',', 'ICti', ',', 'Fürstl.', 'Schwartzburgl.', 'Hofraths', ',', 'Historia', 'des', 'ehemals', 'Gräflichen', 'nunmehro', 'Fürstlichen', 'Hauses', 'Schwartzburg', ',', ':', 'Darinnen', 'die', 'Geschichte', 'derer', 'Grafen', 'und', 'Fürsten', 'zu', 'Schwartzburg', ',', 'Bis', 'auf', 'gegenwärtige', 'Zeiten', ',', 'Deren', 'Rechte', ',', 'Prärogativen', ',', 'wie', 'auch', 'ihre', 'Lande', ',', 'Samt', 'denen', 'vornehmsten', 'Denck', '-', 'und', 'Merckwürdigkeiten', 'kürtzlich', 'vorgetragen', ',', 'Und', 'mit', 'Diplomatibus', '...', 'erläutert', 'werden', '.', ';', 'Mit', 'einer', 'Vorrede', ',', '...', 'einem', 'Register', ',', 'Wie', 'auch', 'Anhang', 'einer', 'kurtzen', 'genealogischen', 'und', 'historischen', 'Beschreibung', 'derer', 'Grafen', 'von', 'Hohnstein']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ']",False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
"Priesterliches Grabmahl, Welches Dem weiland ... Hn. Christoph Sowitsch, Gewesten ... Predigern und Seelsorgern, in ... Oedenburg, in Nieder-Ungarn, nunmehr seel. Am Tage seiner ... Beerdigung (war der 2. Martii, des 1692sten Heil-Jahrs) auf dem Evangel. Gottes-Acker daselbst",1624998,"['Priesterliches', 'Grabmahl', ',', 'Welches', 'Dem', 'weiland', '...', 'Hn', '.', 'Christoph', 'Sowitsch', ',', 'Gewesten', '...', 'Predigern', 'und', 'Seelsorgern', ',', 'in', '...', 'Oedenburg', ',', 'in', 'Nieder-Ungarn', ',', 'nunmehr', 'seel.', 'Am', 'Tage', 'seiner', '...', 'Beerdigung', '(', 'war', 'der', '2.', 'Martii,', 'des', '1692sten', 'Heil-Jahrs', ')', 'auf', 'dem', 'Evangel.', 'Gottes-Acker', 'daselbst']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'B-DATE-PUB', 'B-YEAR-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Von Gottes Gnaden/ Wir Friderich Wilhelm/ Hertzog zu Sachsen ... Fügen hiermit öffentlich zuwissen/ Ob zwar unsere hochlöblichen Vorfahren ... wegen der bißhero fürgangenen vielfältigen plackereyen/ raubens/ stehlens/ und plündern/ damit solchem unwesen nach mügligkeit gestewret würde/ am dato 9. Maii, Anno 1636. und 20. Octobris, Anno 1637. unterschiedene verfassungs-Mandata ... in offenen Truck publiciren ... zu Coburgk/ am 7. Iunii 1643.",3385892,"['Von', 'Gottes', 'Gnaden', '/', 'Wir', 'Friderich', 'Wilhelm', '/', 'Hertzog', 'zu', 'Sachsen', '...', 'Fügen', 'hiermit', 'öffentlich', 'zuwissen', '/', 'Ob', 'zwar', 'unsere', 'hochlöblichen', 'Vorfahren', '...', 'wegen', 'der', 'bißhero', 'fürgangenen', 'vielfältigen', 'plackereyen', '/', 'raubens', '/', 'stehlens', '/', 'und', 'plündern', '/', 'damit', 'solchem', 'unwesen', 'nach', 'mügligkeit', 'gestewret', 'würde', '/', 'am', 'dato', '9.', 'Maii,', 'Anno', '1636', '.', 'und', '20.', 'Octobris,', 'Anno', '1637', '.', 'unterschiedene', 'verfassungs-Mandata', '...', 'in', 'offenen', 'Truck', 'publiciren', '...', 'zu', 'Coburgk', '/', 'am', '7.', 'Iunii', '1643', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O']",False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Gotthard Schusters, Archi-Diaconi zu Zwickau, Geistlicher Hauß- und Schul-Lehrer, Welcher alle Evangelia, an denen Sonn- Fest- und Apostel-Tagen, Wie auch unterschiedene Advents- Fest- Buß- und Paßions-Texte, In ordentlichen und erbaulichen Predigten abhandelt : Nebst Christlichen Sterbens-Betrachtungen, ... Vor hohe und niedrige Standes-Personen; vor Alte und Junge ... An das Licht gestellet",2651142,"['Gotthard', 'Schusters', ',', 'Archi-Diaconi', 'zu', 'Zwickau', ',', 'Geistlicher', 'Hauß', '-', 'und', 'Schul-Lehrer', ',', 'Welcher', 'alle', 'Evangelia', ',', 'an', 'denen', 'Sonn', '-', 'Fest', '-', 'und', 'Apostel-Tagen', ',', 'Wie', 'auch', 'unterschiedene', 'Advents', '-', 'Fest', '-', 'Buß', '-', 'und', 'Paßions-Texte', ',', 'In', 'ordentlichen', 'und', 'erbaulichen', 'Predigten', 'abhandelt', ':', 'Nebst', 'Christlichen', 'Sterbens-Betrachtungen', ',', '...', 'Vor', 'hohe', 'und', 'niedrige', 'Standes-Personen', ';', 'vor', 'Alte', 'und', 'Junge', '...', 'An', 'das', 'Licht', 'gestellet']","['B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Das in dem Schul-Gericht Erhaltne Lob-Gerücht, Als der Weyl. Wohl-Ehrenveste, Vor-Achtbar und Wohlgelehrte Herr M. Michael Höschel, Bey dem ... Gymnasio zu St. Anna allhier, in die 38. Jahr wol-verdiente treufleissige Praeceptor IV. Classis, Nach außgestandener beschwehrlicher Leibs-Kranckheit, den 21. Tag Januarii A. C. 1706. in Christo seinem Erlöser seelig verschieden ...",494739,"['Das', 'in', 'dem', 'Schul-Gericht', 'Erhaltne', 'Lob-Gerücht', ',', 'Als', 'der', 'Weyl.', 'Wohl-Ehrenveste', ',', 'Vor-Achtbar', 'und', 'Wohlgelehrte', 'Herr', 'M.', 'Michael', 'Höschel', ',', 'Bey', 'dem', '...', 'Gymnasio', 'zu', 'St.', 'Anna', 'allhier', ',', 'in', 'die', '38', '.', 'Jahr', 'wol-verdiente', 'treufleissige', 'Praeceptor', 'IV.', 'Classis', ',', 'Nach', 'außgestandener', 'beschwehrlicher', 'Leibs-Kranckheit', ',', 'den', '21.', 'Tag', 'Januarii', 'A.', 'C.', '1706', '.', 'in', 'Christo', 'seinem', 'Erlöser', 'seelig', 'verschieden', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
"Rede am Grabe des Herrn Anton Eggstein, Abgeordneten zur zweiten Kammer der Stände-Versammlung, Landeigenthümers und Brauers zu Burgau im Oberdonau-Kreise :gehalten auf dem Gottesacker zu München den 16. März 1819",3675416,"['Rede', 'am', 'Grabe', 'des', 'Herrn', 'Anton', 'Eggstein', ',', 'Abgeordneten', 'zur', 'zweiten', 'Kammer', 'der', 'Stände-Versammlung', ',', 'Landeigenthümers', 'und', 'Brauers', 'zu', 'Burgau', 'im', 'Oberdonau-Kreise', ':', 'gehalten', 'auf', 'dem', 'Gottesacker', 'zu', 'München', 'den', '16.', 'März', '1819']","['O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'B-GPE-PUB', 'I-GPE-PUB', 'I-GPE-PUB', 'O', 'B-DATE-PUB', 'I-DATE-PUB', 'B-YEAR-PUB']",False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
