sentence,df_idx,tokens,ner_tags,has_tag_,has_tag_B-DATE-CREATION,has_tag_B-DATE-PUB,has_tag_B-DATE-SUBJ,has_tag_B-GPE-AUT,has_tag_B-GPE-CREATION,has_tag_B-GPE-DES,has_tag_B-GPE-PUB,has_tag_B-GPE-SUBJ,has_tag_B-LITWORK,has_tag_B-ORG-CREATION,has_tag_B-ORG-DES,has_tag_B-ORG-PUB,has_tag_B-ORG-SUBJ,has_tag_B-PERSON-AUT,has_tag_B-PERSON-CON,has_tag_B-PERSON-EDT,has_tag_B-PERSON-PUB,has_tag_B-PERSON-SUBJ,has_tag_B-YEAR-CREATION,has_tag_B-YEAR-PUB,has_tag_B-YEAR-SUBJ,has_tag_I-DATE-CREATION,has_tag_I-DATE-PUB,has_tag_I-DATE-SUBJ,has_tag_I-GPE,has_tag_I-GPE-CREATION,has_tag_I-GPE-DES,has_tag_I-GPE-PUB,has_tag_I-GPE-SUBJ,has_tag_I-I-GPE-DES,has_tag_I-LITWORK,has_tag_I-ORG,has_tag_I-ORG-CREATION,has_tag_I-ORG-DES,has_tag_I-ORG-PUB,has_tag_I-ORG-SUBJ,has_tag_I-PERSON-AUT,has_tag_I-PERSON-CON,has_tag_I-PERSON-EDT,has_tag_I-PERSON-PUB,has_tag_I-PERSON-SUBJ,has_tag_I-YEAR-CREATION,has_tag_I_ORG-DES,has_tag_O
"Antwort auf Herrn Hofrath Bodmanns und Hofrath von Reiders Auffoderung in verschiedenen Blättern der Mainzer Zeitung als ein Nachtrag zum 5ten Heft der Darstellung der Mainzer Revolution zu No. XXII, pag. 349-351",220849,"['Antwort', 'auf', 'Herrn', 'Hofrath', 'Bodmanns', 'und', 'Hofrath', 'von', 'Reiders', 'Auffoderung', 'in', 'verschiedenen', 'Blättern', 'der', 'Mainzer', 'Zeitung', 'als', 'ein', 'Nachtrag', 'zum', '5ten', 'Heft', 'der', 'Darstellung', 'der', 'Mainzer', 'Revolution', 'zu', 'No.', 'XXII', ',', 'pag.', '349-351']","['O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Auserlesene Ergötzlichkeiten vom Tabac :worinnen nicht nur desselben Ursprung, Würckung ... aus berühmter Männer Schrifften gesamleten Gedancken vorgestellet, sondern auch desselben Recht, wie es ehemahls von ... Heinrich Ernst Kestnern ... öffentl. vertheidiget worden, dargethan wird",3923600,"['Auserlesene', 'Ergötzlichkeiten', 'vom', 'Tabac', ':', 'worinnen', 'nicht', 'nur', 'desselben', 'Ursprung', ',', 'Würckung', '...', 'aus', 'berühmter', 'Männer', 'Schrifften', 'gesamleten', 'Gedancken', 'vorgestellet', ',', 'sondern', 'auch', 'desselben', 'Recht', ',', 'wie', 'es', 'ehemahls', 'von', '...', 'Heinrich', 'Ernst', 'Kestnern', '...', 'öffentl.', 'vertheidiget', 'worden', ',', 'dargethan', 'wird']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Tractat Der verainigung vn[d] Bunds so der Durleüchtig Hochgeborn Fürst vnd Herr Hertzog Ludwig von Borbon Herr von Conde etc. mit andern Fürsten vnd Herren des Ritterlichen Ordens ... auffgericht zu erhaltung der ehren Gottes der rhuen dises Königreichs vnd der Königlichen Würden hochait vnd freihait vnder deren geliebten Frauw Muter Regierung,822748,"['Tractat', 'Der', 'verainigung', 'vn', '[', 'd', ']', 'Bunds', 'so', 'der', 'Durleüchtig', 'Hochgeborn', 'Fürst', 'vnd', 'Herr', 'Hertzog', 'Ludwig', 'von', 'Borbon', 'Herr', 'von', 'Conde', 'etc.', 'mit', 'andern', 'Fürsten', 'vnd', 'Herren', 'des', 'Ritterlichen', 'Ordens', '...', 'auffgericht', 'zu', 'erhaltung', 'der', 'ehren', 'Gottes', 'der', 'rhuen', 'dises', 'Königreichs', 'vnd', 'der', 'Königlichen', 'Würden', 'hochait', 'vnd', 'freihait', 'vnder', 'deren', 'geliebten', 'Frauw', 'Muter', 'Regierung']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG-DES', 'I-ORG-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
"Wir Franz Xaver ... Bischof von Regensburg ... Was in jeder größern Haushaltung ... zur Aufrechthaltung der Ordnung sich als nothwendig erweist, nämlich daß eine allgemeine Hausregel, eine Norm bestehe ... das hat sich auch in dem grossen Haushalte der Kirche von Alters her als unentbehrlich gezeigt, und so sind ... Provinzial- und Diözesan-Statuten, Constitutionen ... verfaßt worden ... :[Gegeben Regensburg den 31. März 1835]",2432824,"['Wir', 'Franz', 'Xaver', '...', 'Bischof', 'von', 'Regensburg', '...', 'Was', 'in', 'jeder', 'größern', 'Haushaltung', '...', 'zur', 'Aufrechthaltung', 'der', 'Ordnung', 'sich', 'als', 'nothwendig', 'erweist', ',', 'nämlich', 'daß', 'eine', 'allgemeine', 'Hausregel', ',', 'eine', 'Norm', 'bestehe', '...', 'das', 'hat', 'sich', 'auch', 'in', 'dem', 'grossen', 'Haushalte', 'der', 'Kirche', 'von', 'Alters', 'her', 'als', 'unentbehrlich', 'gezeigt', ',', 'und', 'so', 'sind', '...', 'Provinzial', '-', 'und', 'Diözesan-Statuten', ',', 'Constitutionen', '...', 'verfaßt', 'worden', '...', ':[', 'Gegeben', 'Regensburg', 'den', '31.', 'März', '1835', ']']","['O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O']",False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Karl Kiesewetter (1854-1895) Nachlass: Von dem trocknen Universal x, x is sanctus genann sowohl in trockner als in masser Gesaltals einem .... - BSB Kiesewetteriana 38",1133265,"['Karl', 'Kiesewetter', '(', '1854-1895', ')', 'Nachlass', ':', 'Von', 'dem', 'trocknen', 'Universal', 'x', ',', 'x', 'is', 'sanctus', 'genann', 'sowohl', 'in', 'trockner', 'als', 'in', 'masser', 'Gesaltals', 'einem', '...', '.', '-', 'BSB', 'Kiesewetteriana', '38']","['B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Als die Hoch-Edle, Hoch-Ehr- und Tugendreiche Frau, Frau Johanna Maria gebohrne Probstin, Des Magnifici, Hoch-Edlen, Hochachtbahrn und Hochgelahrten Herrn, Herrn Johann Reinhard Rußens, LL. Sacrarum & orientalium reliquarum weitberühmten Prof. Publ. Ord. Hochgeliebteste Frau Ehe-Liebste Den 30. April. 1722. Die Zeitlichkeit mit der Ewigkeit verwechselte, Wollten ihre Condolence an den Tag legen, Die sämtl. Auditores des Collegii Thetici.",2984276,"['Als', 'die', 'Hoch-Edle', ',', 'Hoch-Ehr', '-', 'und', 'Tugendreiche', 'Frau', ',', 'Frau', 'Johanna', 'Maria', 'gebohrne', 'Probstin', ',', 'Des', 'Magnifici', ',', 'Hoch-Edlen', ',', 'Hochachtbahrn', 'und', 'Hochgelahrten', 'Herrn', ',', 'Herrn', 'Johann', 'Reinhard', 'Rußens', ',', 'LL.', 'Sacrarum', '&', 'orientalium', 'reliquarum', 'weitberühmten', 'Prof.', 'Publ.', 'Ord.', 'Hochgeliebteste', 'Frau', 'Ehe-Liebste', 'Den', '30.', 'April.', '1722', '.', 'Die', 'Zeitlichkeit', 'mit', 'der', 'Ewigkeit', 'verwechselte', ',', 'Wollten', 'ihre', 'Condolence', 'an', 'den', 'Tag', 'legen', ',', 'Die', 'sämtl.', 'Auditores', 'des', 'Collegii', 'Thetici', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG-PUB', 'I-ORG-PUB', 'O']",False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
"A. Koch, Schullehrer und Geometers, Rechenbuch für alle Stände, oder Anweisung zum Rechnen, bei allen Vorfällen des Lebens : nebst einer Anleitung, wie beim Kauf und Verkauf kurz und leicht gerechnet werden kann",2768357,"['A.', 'Koch', ',', 'Schullehrer', 'und', 'Geometers', ',', 'Rechenbuch', 'für', 'alle', 'Stände', ',', 'oder', 'Anweisung', 'zum', 'Rechnen', ',', 'bei', 'allen', 'Vorfällen', 'des', 'Lebens', ':', 'nebst', 'einer', 'Anleitung', ',', 'wie', 'beim', 'Kauf', 'und', 'Verkauf', 'kurz', 'und', 'leicht', 'gerechnet', 'werden', 'kann']","['B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
Unterthänig-gehorsamstes Antwortschreiben von Magister Theophilus Neumann [= Simon Rottmanner] auf das hochgnädige Sendschreiben des Magnus Freiherrn v. Herkomman über die Aufrechthaltung der dermaligen ständischen Privilegien in Baiern Nebst 2 Preisfragen über die alte Gerichtsbarkeit in Baiern ; Mit Beilagen,2973866,"['Unterthänig-gehorsamstes', 'Antwortschreiben', 'von', 'Magister', 'Theophilus', 'Neumann', '[=', 'Simon', 'Rottmanner', ']', 'auf', 'das', 'hochgnädige', 'Sendschreiben', 'des', 'Magnus', 'Freiherrn', 'v.', 'Herkomman', 'über', 'die', 'Aufrechthaltung', 'der', 'dermaligen', 'ständischen', 'Privilegien', 'in', 'Baiern', 'Nebst', '2', 'Preisfragen', 'über', 'die', 'alte', 'Gerichtsbarkeit', 'in', 'Baiern', ';', 'Mit', 'Beilagen']","['O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
"Verzeichniß der von dem verstorbenen F. S. D. Consist. Rath und General-Superintendenden Christian Wilhelm Schneider hinterlassenen Büchersammlung : welche sowohl in allen Theilen der gesammten Theologie als besonders der Kirchen- und Reformations- so wie Literar-Geschichte, auch zum Theil im classischen Fache, die brauchbarsten, ausgesuchtesten und seltensten Werke, mit einer Auswahl von Reisebeschreibungen und andern wichtigen historischen Schriften, enthält und nebst dazugehörigen Manuscripten vom Monat Mai des künftigen Jahrs an zu Eisenach öffentlich verauctionirt werden soll",332266,"['Verzeichniß', 'der', 'von', 'dem', 'verstorbenen', 'F.', 'S.', 'D.', 'Consist.', 'Rath', 'und', 'General-Superintendenden', 'Christian', 'Wilhelm', 'Schneider', 'hinterlassenen', 'Büchersammlung', ':', 'welche', 'sowohl', 'in', 'allen', 'Theilen', 'der', 'gesammten', 'Theologie', 'als', 'besonders', 'der', 'Kirchen', '-', 'und', 'Reformations', '-', 'so', 'wie', 'Literar-Geschichte', ',', 'auch', 'zum', 'Theil', 'im', 'classischen', 'Fache', ',', 'die', 'brauchbarsten', ',', 'ausgesuchtesten', 'und', 'seltensten', 'Werke', ',', 'mit', 'einer', 'Auswahl', 'von', 'Reisebeschreibungen', 'und', 'andern', 'wichtigen', 'historischen', 'Schriften', ',', 'enthält', 'und', 'nebst', 'dazugehörigen', 'Manuscripten', 'vom', 'Monat', 'Mai', 'des', 'künftigen', 'Jahrs', 'an', 'zu', 'Eisenach', 'öffentlich', 'verauctionirt', 'werden', 'soll']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Kurtzer einfältiger/ jedoch warhafft: und beständiger Apologetischer Bericht/ Warumb der Hochwürdiger ... Herr Christian, Erwehlter Bischoff des Stiffts Minden/ Hertzog zu Braunschweig und Lüneburg/ das S.F. Gn. im löblichen NiederSächsischen Kräyse ordentlich auffgetragenes ... KräyßObersten Ampt auffgekündiget/ und sich in die vorgenommene Kriegsexpedition nicht mischen wollen noch können :Nur zu mehrer information den Unwissenden verfasset und auffgesetzet",3703868,"['Kurtzer', 'einfältiger', '/', 'jedoch', 'warhafft', ':', 'und', 'beständiger', 'Apologetischer', 'Bericht', '/', 'Warumb', 'der', 'Hochwürdiger', '...', 'Herr', 'Christian', ',', 'Erwehlter', 'Bischoff', 'des', 'Stiffts', 'Minden', '/', 'Hertzog', 'zu', 'Braunschweig', 'und', 'Lüneburg', '/', 'das', 'S.F.', 'Gn.', 'im', 'löblichen', 'NiederSächsischen', 'Kräyse', 'ordentlich', 'auffgetragenes', '...', 'KräyßObersten', 'Ampt', 'auffgekündiget', '/', 'und', 'sich', 'in', 'die', 'vorgenommene', 'Kriegsexpedition', 'nicht', 'mischen', 'wollen', 'noch', 'können', ':', 'Nur', 'zu', 'mehrer', 'information', 'den', 'Unwissenden', 'verfasset', 'und', 'auffgesetzet']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'I-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"Das hohe Alter erquickender Wunsch-Opffer Hauch und Rauch Ihrer Hochgeehrtesten Frau Gros-Mutter Der Wohl-Edelgebohrnen, Hoch-Ehren- und Tugens-gezierten Frauen Maria Barbara Lauberin, Des Hoch-Edelgebohrnen Herrn Herrn Leonhard Weissen, Der Röm. Kayserl. Maj. Rath, und dieser des Heil. Röm. Reichs Freyen Stadt Augspurg Höchst-verdienten Pflegers, Hochseeligen Angedenckens, Hinterlassenen Wittib, An Ihrem nach 50. Jahr Mit dem Weil. Wohl-Edelgebohrnen und Gestrengen Herrn Georg Sigmund Amman, Widerholten Jubel- Und Eh-Vermählungs-Gedächtnus-Tag den 1. Nov. 1710",3522369,"['Das', 'hohe', 'Alter', 'erquickender', 'Wunsch-Opffer', 'Hauch', 'und', 'Rauch', 'Ihrer', 'Hochgeehrtesten', 'Frau', 'Gros-Mutter', 'Der', 'Wohl-Edelgebohrnen', ',', 'Hoch-Ehren', '-', 'und', 'Tugens-gezierten', 'Frauen', 'Maria', 'Barbara', 'Lauberin', ',', 'Des', 'Hoch-Edelgebohrnen', 'Herrn', 'Herrn', 'Leonhard', 'Weissen', ',', 'Der', 'Röm.', 'Kayserl.', 'Maj.', 'Rath', ',', 'und', 'dieser', 'des', 'Heil.', 'Röm.', 'Reichs', 'Freyen', 'Stadt', 'Augspurg', 'Höchst-verdienten', 'Pflegers', ',', 'Hochseeligen', 'Angedenckens', ',', 'Hinterlassenen', 'Wittib', ',', 'An', 'Ihrem', 'nach', '50.', 'Jahr', 'Mit', 'dem', 'Weil', '.', 'Wohl-Edelgebohrnen', 'und', 'Gestrengen', 'Herrn', 'Georg', 'Sigmund', 'Amman', ',', 'Widerholten', 'Jubel', '-', 'Und', 'Eh-Vermählungs-Gedächtnus-Tag', 'den', '1.', 'Nov.', '1710']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ']",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Vollständige Anweisung alle Arten von Bürgerlichen Wohn-Häusern wohl anzugeben :Worinnen I. Nicolai Goldmanns Anweisung und zwey Exempel gründlich erkläret, II. Deren Imitation in sechs unterschiedenen Exempeln gezeiget, III. Die Application in sechs unterschiedenen auf einerley gantz irregularen Platz eingerichteten Häusern an die Hand gegeben, Endlich IV. Duch 88. andere Exempel völlig in die Ubung gebracht, Alles aber also ausgeführet wird, daß er dermahleins das vorhabende vollständige Architectonische Werck mit ausmachen helffe",775210,"['Vollständige', 'Anweisung', 'alle', 'Arten', 'von', 'Bürgerlichen', 'Wohn-Häusern', 'wohl', 'anzugeben', ':', 'Worinnen', 'I.', 'Nicolai', 'Goldmanns', 'Anweisung', 'und', 'zwey', 'Exempel', 'gründlich', 'erkläret', ',', 'II.', 'Deren', 'Imitation', 'in', 'sechs', 'unterschiedenen', 'Exempeln', 'gezeiget', ',', 'III.', 'Die', 'Application', 'in', 'sechs', 'unterschiedenen', 'auf', 'einerley', 'gantz', 'irregularen', 'Platz', 'eingerichteten', 'Häusern', 'an', 'die', 'Hand', 'gegeben', ',', 'Endlich', 'IV,', 'Duch', '88.', 'andere', 'Exempel', 'völlig', 'in', 'die', 'Ubung', 'gebracht', ',', 'Alles', 'aber', 'also', 'ausgeführet', 'wird', ',', 'daß', 'er', 'dermahleins', 'das', 'vorhabende', 'vollständige', 'Architectonische', 'Werck', 'mit', 'ausmachen', 'helffe']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Friedrich August Weiz, der Arzneygelahrtheit und Wundarzneykunst Doctor, der Churfürstl. Sächs. Aemter Tautenburg und Eckartsberga, wie auch der Stadt Freyburg an der Unstrut Physikus, und Praktikus zu Naumburg, Vermischte Beyträge zur gerichtlichen Arzneygelahrtheit in verschiedenen vorgekommenen Fällen :für Aerzte und Rechtsgelehrte",2904256,"['Friedrich', 'August', 'Weiz', ',', 'der', 'Arzneygelahrtheit', 'und', 'Wundarzneykunst', 'Doctor', ',', 'der', 'Churfürstl.', 'Sächs.', 'Aemter', 'Tautenburg', 'und', 'Eckartsberga', ',', 'wie', 'auch', 'der', 'Stadt', 'Freyburg', 'an', 'der', 'Unstrut', 'Physikus', ',', 'und', 'Praktikus', 'zu', 'Naumburg', ',', 'Vermischte', 'Beyträge', 'zur', 'gerichtlichen', 'Arzneygelahrtheit', 'in', 'verschiedenen', 'vorgekommenen', 'Fällen', ':', 'für', 'Aerzte', 'und', 'Rechtsgelehrte']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Von Gottes Gnaden, Wir Carl Theodor, Pfalzgraf bey Rhein, des Heil. Röm. Reichs Erzschatzmeister und Churfürst, in Bayern ... Liebe Getreue! Mittels der wegen deren Betteleren und Vagabunden unterm 18ten 9bris. vorigen Jahrs erlaßenen General Verordnung ist euch zwar mit eingebunden worden, bey Vermeydung der vorhin comminirten Straf alle Monats eine genaue Visitation vorzunehmen, dieser Anwesend zu seyn und über das Befinden jedesmal anhero unterthänigst zu berichten ... :Düsseldorf den 29. April 1768.",3672219,"['Von', 'Gottes', 'Gnaden', ',', 'Wir', 'Carl', 'Theodor', ',', 'Pfalzgraf', 'bey', 'Rhein', ',', 'des', 'Heil.', 'Röm.', 'Reichs', 'Erzschatzmeister', 'und', 'Churfürst', ',', 'in', 'Bayern', '...', 'Liebe', 'Getreue', '!', 'Mittels', 'der', 'wegen', 'deren', 'Betteleren', 'und', 'Vagabunden', 'unterm', '18ten', '9bris.', 'vorigen', 'Jahrs', 'erlaßenen', 'General', 'Verordnung', 'ist', 'euch', 'zwar', 'mit', 'eingebunden', 'worden', ',', 'bey', 'Vermeydung', 'der', 'vorhin', 'comminirten', 'Straf', 'alle', 'Monats', 'eine', 'genaue', 'Visitation', 'vorzunehmen', ',', 'dieser', 'Anwesend', 'zu', 'seyn', 'und', 'über', 'das', 'Befinden', 'jedesmal', 'anhero', 'unterthänigst', 'zu', 'berichten', '...', ':', 'Düsseldorf', 'den', '29.', 'April', '1768', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O']",False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
