sentence,df_idx,tokens,ner_tags,has_tag_,has_tag_B-DATE-CREATION,has_tag_B-DATE-PUB,has_tag_B-DATE-SUBJ,has_tag_B-GPE-AUT,has_tag_B-GPE-CREATION,has_tag_B-GPE-DES,has_tag_B-GPE-PUB,has_tag_B-GPE-SUBJ,has_tag_B-LITWORK,has_tag_B-ORG-CREATION,has_tag_B-ORG-DES,has_tag_B-ORG-PUB,has_tag_B-ORG-SUBJ,has_tag_B-PERSON-AUT,has_tag_B-PERSON-CON,has_tag_B-PERSON-EDT,has_tag_B-PERSON-PUB,has_tag_B-PERSON-SUBJ,has_tag_B-YEAR-CREATION,has_tag_B-YEAR-PUB,has_tag_B-YEAR-SUBJ,has_tag_I-DATE-CREATION,has_tag_I-DATE-PUB,has_tag_I-DATE-SUBJ,has_tag_I-GPE,has_tag_I-GPE-CREATION,has_tag_I-GPE-DES,has_tag_I-GPE-PUB,has_tag_I-GPE-SUBJ,has_tag_I-I-GPE-DES,has_tag_I-LITWORK,has_tag_I-ORG,has_tag_I-ORG-CREATION,has_tag_I-ORG-DES,has_tag_I-ORG-PUB,has_tag_I-ORG-SUBJ,has_tag_I-PERSON-AUT,has_tag_I-PERSON-CON,has_tag_I-PERSON-EDT,has_tag_I-PERSON-PUB,has_tag_I-PERSON-SUBJ,has_tag_I-YEAR-CREATION,has_tag_I_ORG-DES,has_tag_O
"Memoriale An Die Hochlöbl. allgemeine Reichs-Versamblung Zu Regenspurg : Sambt Beygefügtem Statu Causæ Oder Specie Facti Und Rechtsbegründeten Deduction Einer ... Sach Zwischen Herrn Frantz Adolph Dieterich Freyherrn von Ingelheim ... als anmaßlichen Klägern Und Deß ... Landgraffen zu Hessen-Darmstatt; Herrn Ernst Ludwigen, So dann deß Herrn Landgraffen zu Hessen-Homburg, Herrn Friederich Jacoben, Beeder Landgrafen zu Hessen ... als respectivé Beklagten ... übergeben Von der Hochfürstl. Hessischen darzu bevollmächtigten Gesandschafft bey hochbemeldtem Reichs-Convent",1255774,"['Memoriale', 'An', 'Die', 'Hochlöbl.', 'allgemeine', 'Reichs-Versamblung', 'Zu', 'Regenspurg', ':', 'Sambt', 'Beygefügtem', 'Statu', 'Causæ', 'Oder', 'Specie', 'Facti', 'Und', 'Rechtsbegründeten', 'Deduction', 'Einer', '...', 'Sach', 'Zwischen', 'Herrn', 'Frantz', 'Adolph', 'Dieterich', 'Freyherrn', 'von', 'Ingelheim', '...', 'als', 'anmaßlichen', 'Klägern', 'Und', 'Deß', '...', 'Landgraffen', 'zu', 'Hessen-Darmstatt', ';', 'Herrn', 'Ernst', 'Ludwigen', ',', 'So', 'dann', 'deß', 'Herrn', 'Landgraffen', 'zu', 'Hessen-Homburg', ',', 'Herrn', 'Friederich', 'Jacoben', ',', 'Beeder', 'Landgrafen', 'zu', 'Hessen', '...', 'als', 'respectivé', 'Beklagten', '...', 'übergeben', 'Von', 'der', 'Hochfürstl.', 'Hessischen', 'darzu', 'bevollmächtigten', 'Gesandschafft', 'bey', 'hochbemeldtem', 'Reichs-Convent']","['B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Definitiones Theologicae, Oder Theologische Beschreibungen der Christl. Glaubens-Articul : aus Hrn. Ioh. Anastasii Freylinghausens, Pastoris zu St. Ulrich in Halle, Grundlegung der Theologie und deren Compendio ; Mit Anführung der vornehmsten zum Beweisthum gehörigen Sprüche der heiligen Schrift",2568593,"['Definitiones', 'Theologicae', ',', 'Oder', 'Theologische', 'Beschreibungen', 'der', 'Christl.', 'Glaubens-Articul', ':', 'aus', 'Hrn.', 'Ioh.', 'Anastasii', 'Freylinghausens', ',', 'Pastoris', 'zu', 'St.', 'Ulrich', 'in', 'Halle', ',', 'Grundlegung', 'der', 'Theologie', 'und', 'deren', 'Compendio', ';', 'Mit', 'Anführung', 'der', 'vornehmsten', 'zum', 'Beweisthum', 'gehörigen', 'Sprüche', 'der', 'heiligen', 'Schrift']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK']",False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
"Joh. Georg Leuckfelds Historische Beschreibung, Von Dreyen in und bey der Güldenen-Aue gelegenen Oertern Nemlich: Dem gewesenen Cistercienser-Closter S. Georgii zu Kelbra :Nebst einer Genealogischen Nachricht von denen gelebten Graffen von Beichlingen, Wie auch von denen alten Keyserlichen Pfaltzen Altstedt und Walhausen ...",4017876,"['Joh.', 'Georg', 'Leuckfelds', 'Historische', 'Beschreibung', ',', 'Von', 'Dreyen', 'in', 'und', 'bey', 'der', 'Güldenen-Aue', 'gelegenen', 'Oertern', 'Nemlich', ':', 'Dem', 'gewesenen', 'Cistercienser-Closter', 'S.', 'Georgii', 'zu', 'Kelbra', ':', 'Nebst', 'einer', 'Genealogischen', 'Nachricht', 'von', 'denen', 'gelebten', 'Graffen', 'von', 'Beichlingen', ',', 'Wie', 'auch', 'von', 'denen', 'alten', 'Keyserlichen', 'Pfaltzen', 'Altstedt', 'und', 'Walhausen', '...']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'B-ORG-PUB', 'I-ORG-PUB', 'I-ORG-PUB', 'I-ORG-PUB', 'I-ORG-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'B-GPE-SUBJ', 'O']",False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
"Johann Michael Retzler's ... Natürliche und deutliche Darstellung und Beschreibung der Anlegung der Bruchbänder :Mit zwey Kupfertafeln, nebst einem Anhange, worin ein kurze Anleitung, die Zähne gesund und schön zu erhalten, und mehrere beährte Mittel gegen die Krankheiten derselben mitgetheilt werden",2731034,"['Johann', 'Michael', 'Retzler', ""'s"", '...', 'Natürliche', 'und', 'deutliche', 'Darstellung', 'und', 'Beschreibung', 'der', 'Anlegung', 'der', 'Bruchbänder', ':', 'Mit', 'zwey', 'Kupfertafeln', ',', 'nebst', 'einem', 'Anhange', ',', 'worin', 'ein', 'kurze', 'Anleitung', ',', 'die', 'Zähne', 'gesund', 'und', 'schön', 'zu', 'erhalten', ',', 'und', 'mehrere', 'beährte', 'Mittel', 'gegen', 'die', 'Krankheiten', 'derselben', 'mitgetheilt', 'werden']","['B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
Der Arzt in Deutschland in den ältern und mittlern Zeiten :historisch vorgestellet in einem Schreiben an Herrn S.T. Heinrich Friederich Delius Hochfürstl. Brandenburgischen geheimen Hofrath und ersten Lehrern der Arzneiwissenschaften auf der hohen Schule zu Erlang [et]c. [et]c.,2137665,"['Der', 'Arzt', 'in', 'Deutschland', 'in', 'den', 'ältern', 'und', 'mittlern', 'Zeiten', ':', 'historisch', 'vorgestellet', 'in', 'einem', 'Schreiben', 'an', 'Herrn', 'S.T.', 'Heinrich', 'Friederich', 'Delius', 'Hochfürstl.', 'Brandenburgischen', 'geheimen', 'Hofrath', 'und', 'ersten', 'Lehrern', 'der', 'Arzneiwissenschaften', 'auf', 'der', 'hohen', 'Schule', 'zu', 'Erlang', '[et]c.', '[et]c.']","['O', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'I-ORG-DES', 'O', 'O']",False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
über Das frühzeitige/ doch Seelige/ Absterben Des Hoch-Edel-Gebohrnen/ Gestrengen und Vesten Hn. Johann Georgen von Ponickau/ Auff Pombsen/ Nauenhoff und Schönborn/ [et]c. Seines vielgeliebten Herrn Vetters schriebe dieses aus schuldigem Mitleiden,2985850,"['über', 'Das', 'frühzeitige', '/', 'doch', 'Seelige', '/', 'Absterben', 'Des', 'Hoch-Edel-Gebohrnen', '/', 'Gestrengen', 'und', 'Vesten', 'Hn.', 'Johann', 'Georgen', 'von', 'Ponickau', '/', 'Auff', 'Pombsen', '/', 'Nauenhoff', 'und', 'Schönborn', '/', '[et]c.', 'Seines', 'vielgeliebten', 'Herrn', 'Vetters', 'schriebe', 'dieses', 'aus', 'schuldigem', 'Mitleiden']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Herrn Swindens Berühmten Doctoris Theologiae in Engelland, Theologische und Historische Betrachtung Von der Hölle und Teufel :Darinnen Die Beschaffenheit des höllischen Feuers, und der Ort, da die Hölle gelegen. Ingleichen Die Erschaffung des Teufels ... gezeiget werden. Aus dem Englischen und Frantzösischen in das Teutsche übersetzt ...",676319,"['Herrn', 'Swindens', 'Berühmten', 'Doctoris', 'Theologiae', 'in', 'Engelland', ',', 'Theologische', 'und', 'Historische', 'Betrachtung', 'Von', 'der', 'Hölle', 'und', 'Teufel', ':', 'Darinnen', 'Die', 'Beschaffenheit', 'des', 'höllischen', 'Feuers', ',', 'und', 'der', 'Ort', ',', 'da', 'die', 'Hölle', 'gelegen', '.', 'Ingleichen', 'Die', 'Erschaffung', 'des', 'Teufels', '...', 'gezeiget', 'werden', '.', 'Aus', 'dem', 'Englischen', 'und', 'Frantzösischen', 'in', 'das', 'Teutsche', 'übersetzt', '...']","['O', 'B-PERSON-AUT', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"D. Johann Ernst Philippi, P. P. kurtze Einleitung zu denenjenigen Theilen der Gelehrsamkeit, darüber er künfftig G. G. Jahr aus, Jahr ein, zu lesen, entschlossen : als eine Anrede An sämtliche Herrn Studenten, auf der Königl. Preußischen Friedrichs-Universität, besonders die allda studirende Herren Grafen, Frey-Herren, und Herren von Adel, abgefasset",381018,"['D.', 'Johann', 'Ernst', 'Philippi', ',', 'P.', 'P.', 'kurtze', 'Einleitung', 'zu', 'denenjenigen', 'Theilen', 'der', 'Gelehrsamkeit', ',', 'darüber', 'er', 'künfftig', 'G.', 'G.', 'Jahr', 'aus', ',', 'Jahr', 'ein', ',', 'zu', 'lesen', ',', 'entschlossen', ':', 'als', 'eine', 'Anrede', 'An', 'sämtliche', 'Herrn', 'Studenten', ',', 'auf', 'der', 'Königl.', 'Preußischen', 'Friedrichs-Universität', ',', 'besonders', 'die', 'allda', 'studirende', 'Herren', 'Grafen', ',', 'Frey-Herren', ',', 'und', 'Herren', 'von', 'Adel', ',', 'abgefasset']","['O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG-PUB', 'I-ORG-PUB', 'I-ORG-PUB', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
"Christliche Leichpredigt, Bey dem Volckreichen Begräbnüß, Des ... H. Gabriel Voigts, Churf. S. Secretarii, und geheimbden RentCammer Verwandtens : Welcher den 9. Septembris, Anno 1622. zu Dreßden, in Christo selig eingeschlaffen, vud den 12. hernach in sein Ruhebettlein ist versetzet worden",3197064,"['Christliche', 'Leichpredigt', ',', 'Bey', 'dem', 'Volckreichen', 'Begräbnüß', ',', 'Des', '...', 'H.', 'Gabriel', 'Voigts', ',', 'Churf.', 'S.', 'Secretarii', ',', 'und', 'geheimbden', 'RentCammer', 'Verwandtens', ':', 'Welcher', 'den', '9.', 'Septembris,', 'Anno', '1622', '.', 'zu', 'Dreßden', ',', 'in', 'Christo', 'selig', 'eingeschlaffen', ',', 'vud', 'den', '12.', 'hernach', 'in', 'sein', 'Ruhebettlein', 'ist', 'versetzet', 'worden']","['B-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'I-LITWORK', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'O', 'B-YEAR-SUBJ', 'O', 'O', 'B-GPE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
"Von Gottes Gnaden, Wir Carl Theodor, Pfalzgraf bey Rhein, des Heil. Röm. Reichs Erzschatzmeister und Churfürst, in Bayern ... Unsern gnädigsten Gruß zuvor: Liebe Getreue! Nachdeme Uns zu vernehmen vorgekommen, daß in hiesigen Unseren Landen die Begehung deren Gränzen, und besonders jener, welche an auswärtigen Herrschafften, und Gebiethen anschiessen, von vielen Jahren her, theils vernachläßiget, theils gänzlich unterlassen worden, woher Unserer Landes Hoheit, wie auch Unseren Unterthanen hin- und wieder nicht geringer Schaden zugegangen ... :[Düsseldorff den 19ten Septembris 1764.]",2721976,"['Von', 'Gottes', 'Gnaden', ',', 'Wir', 'Carl', 'Theodor', ',', 'Pfalzgraf', 'bey', 'Rhein', ',', 'des', 'Heil.', 'Röm.', 'Reichs', 'Erzschatzmeister', 'und', 'Churfürst', ',', 'in', 'Bayern', '...', 'Unsern', 'gnädigsten', 'Gruß', 'zuvor', ':', 'Liebe', 'Getreue', '!', 'Nachdeme', 'Uns', 'zu', 'vernehmen', 'vorgekommen', ',', 'daß', 'in', 'hiesigen', 'Unseren', 'Landen', 'die', 'Begehung', 'deren', 'Gränzen', ',', 'und', 'besonders', 'jener', ',', 'welche', 'an', 'auswärtigen', 'Herrschafften', ',', 'und', 'Gebiethen', 'anschiessen', ',', 'von', 'vielen', 'Jahren', 'her', ',', 'theils', 'vernachläßiget', ',', 'theils', 'gänzlich', 'unterlassen', 'worden', ',', 'woher', 'Unserer', 'Landes', 'Hoheit', ',', 'wie', 'auch', 'Unseren', 'Unterthanen', 'hin', '-', 'und', 'wieder', 'nicht', 'geringer', 'Schaden', 'zugegangen', '...', ':[', 'Düsseldorff', 'den', '19ten', 'Septembris', '1764', '.', ']']","['O', 'O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O', 'O']",False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
"Erkenntliches Danck- und Thränen-Opffer Welches als ihr Hertzlichgeliebter Ehe-Herr Der weyland Hoch-Edelgebohrne Herr Herr Philipp Ernst Erpel, Königl. Preuß. Wohlbestaltgewesener Hof-Rath und Post-Meister, auch Pfänner in Halle Den 19. Octobr. 1734. im 51sten Jahre Seines Alters sanfft und seelig verschied Und Der verblichene Cörper Den 22sten darauf zu Seiner Ruhe gebracht wurde, Bey Dessen Grabe wehmüthig abstattete Die hinterlassene betrübte Wittwe.",398180,"['Erkenntliches', 'Danck', '-', 'und', 'Thränen-Opffer', 'Welches', 'als', 'ihr', 'Hertzlichgeliebter', 'Ehe-Herr', 'Der', 'weyland', 'Hoch-Edelgebohrne', 'Herr', 'Herr', 'Philipp', 'Ernst', 'Erpel', ',', 'Königl.', 'Preuß.', 'Wohlbestaltgewesener', 'Hof-Rath', 'und', 'Post-Meister', ',', 'auch', 'Pfänner', 'in', 'Halle', 'Den', '19.', 'Octobr.', '1734.', 'im', '51sten', 'Jahre', 'Seines', 'Alters', 'sanfft', 'und', 'seelig', 'verschied', 'Und', 'Der', 'verblichene', 'Cörper', 'Den', '22sten', 'darauf', 'zu', 'Seiner', 'Ruhe', 'gebracht', 'wurde', ',', 'Bey', 'Dessen', 'Grabe', 'wehmüthig', 'abstattete', 'Die', 'hinterlassene', 'betrübte', 'Wittwe', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-SUBJ', 'I-PERSON-SUBJ', 'I-PERSON-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'B-DATE-SUBJ', 'I-DATE-SUBJ', 'B-YEAR-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
"Geistliche und liebliche Lieder, Welche der Geist des Glaubens durch Doct. Martin Luthern, Johann Hermann, Paul Gerhard ... gedichtet, und die bisher in Kirchen und Schulen Der Königl. Preuß. und Churfl. Brandenburg. Lande bekannt ...",2660279,"['Geistliche', 'und', 'liebliche', 'Lieder', ',', 'Welche', 'der', 'Geist', 'des', 'Glaubens', 'durch', 'Doct.', 'Martin', 'Luthern', ',', 'Johann', 'Hermann', ',', 'Paul', 'Gerhard', '...', 'gedichtet', ',', 'und', 'die', 'bisher', 'in', 'Kirchen', 'und', 'Schulen', 'Der', 'Königl.', 'Preuß.', 'und', 'Churfl.', 'Brandenburg', '.', 'Lande', 'bekannt', '...']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON-CON', 'I-PERSON-CON', 'O', 'B-PERSON-CON', 'I-PERSON-CON', 'O', 'B-PERSON-CON', 'I-PERSON-CON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-SUBJ', 'I-GPE-SUBJ', 'O', 'B-GPE-SUBJ', 'I-GPE-SUBJ', 'I-GPE-SUBJ', 'I-GPE-SUBJ', 'O', 'O']",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
"Von Gottes Gnaden Wir Carl Theodor, Pfalzgraf bey Rhein, des Heil. Röm. Reichs Erzschatzmeister und Churfürst, in Bayern ... Unseren gnädigsten Gruß zuvor! Lieber Getreuer! Demnach Wir euch und andere Unsere getreue liebe Gülische Unter-Herren zum allgemeinen Unter-Herren-Tag anhero abermahlen zu beschreiben gnädigst bewogen worden; Als ist an euch Unser gnädigster Befehl hiemit, daß ihr euch auf den 22. lauffenden Monaths in hiesiger Unser Residenz-Stadt persönlich einfindet ... :Düsseldorf, den 3. Decembris 1759.",2430736,"['Von', 'Gottes', 'Gnaden', 'Wir', 'Carl', 'Theodor', ',', 'Pfalzgraf', 'bey', 'Rhein', ',', 'des', 'Heil.', 'Röm.', 'Reichs', 'Erzschatzmeister', 'und', 'Churfürst', ',', 'in', 'Bayern', '...', 'Unseren', 'gnädigsten', 'Gruß', 'zuvor', '!', 'Lieber', 'Getreuer', '!', 'Demnach', 'Wir', 'euch', 'und', 'andere', 'Unsere', 'getreue', 'liebe', 'Gülische', 'Unter-Herren', 'zum', 'allgemeinen', 'Unter-Herren-Tag', 'anhero', 'abermahlen', 'zu', 'beschreiben', 'gnädigst', 'bewogen', 'worden', ';', 'Als', 'ist', 'an', 'euch', 'Unser', 'gnädigster', 'Befehl', 'hiemit', ',', 'daß', 'ihr', 'euch', 'auf', 'den', '22.', 'lauffenden', 'Monaths', 'in', 'hiesiger', 'Unser', 'Residenz-Stadt', 'persönlich', 'einfindet', '...', ':', 'Düsseldorf', ',', 'den', '3.', 'Decembris', '1759', '.']","['O', 'O', 'O', 'O', 'B-PERSON-AUT', 'I-PERSON-AUT', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'B-GPE-DES', 'I-GPE-DES', 'I-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'B-GPE-DES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE-SUBJ', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE-CREATION', 'O', 'O', 'B-DATE-CREATION', 'I-DATE-CREATION', 'B-YEAR-CREATION', 'O']",False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
